enterprise_id,enterprise_name,district,district_hq_lat,district_hq_lon,pincode,nic5_code,nic2_division,nic_description,registration_date,communication_address
KA-ENT-000113,,TUMAKURU,13.3379,77.1173,572135.0,13131,13,Finishing of cotton and blended cotton textiles.,21/09/2021,"01, VEERAGANAHALLI, SIRA TALUK, 01, GOWDAGERE HOBLI, TUMKUR"
KA-ENT-000114,,HAVERI,14.7939,75.4041,581115.0,23952,23,"Manufacture of articles articles of concrete, cement or artificial stone (tiles, bricks etc.)",01/02/2021,"D.No.31/330, Halageri Road, Cholamardeshwar Nagar, D.No.31/330, 2nd Main 2nd Cross, Ranebennur"
KA-ENT-000115,,BENGALURU (RURAL),13.1986,77.7066,562135.0,13112,13,Preparation and spinning of silk fiber including blended* silk,19/09/2021,"00, GURUPANA MATT, WARD NO 21, 00, DEVANAHALLI TQ, BANGALORE"
KA-ENT-000116,,BENGALURU (RURAL),13.1986,77.7066,562135.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",19/09/2021,"00, WARD NO 10, VAKKALIGARA STREET, 00, DEVANAHALLI TQ, BANGALORE"
KA-ENT-000117,,KALABURAGI,17.3297,76.82,585105.0,10798,10,"Processing of salt into food-grade salt, e.g. iodized salt",12/07/2021,"H NO.47 ews, Shreya nivas, M g road, H NO.47 ews, 1st phase  m b nagar, Gulbarga"
KA-ENT-000118,,BELAGAVI,15.8497,74.4977,591147.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",20/09/2021,"206/b, ., Momin Galli, 206/b, Bailhongal, Deshnur"
KA-ENT-000119,,BENGALURU (RURAL),13.1986,77.7066,561203.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",13/07/2021,"#7, 0, CAR STREET, #7, 8TH DIVISION, DODDABALLAPURA"
KA-ENT-000120,,BELAGAVI,15.8497,74.4977,590014.0,23912,23,"Manufacture of refractory bricks, blocks tiles and similar refractory ceramic constructional goods",24/01/2021,"H O 237, ., POTE GALLI DESUR, H O 237, ASHIYA, BELGAUM"
KA-ENT-000121,,CHITRADURGA,14.2251,76.398,577527.0,23912,23,"Manufacture of refractory bricks, blocks tiles and similar refractory ceramic constructional goods",21/09/2021,"#81, S L N TRADERS, Shivanekatte, #81, DRN Badavane, Hosadurga"
KA-ENT-000122,,HAVERI,14.7939,75.4041,581106.0,10611,10,Flour milling,14/07/2021,"00, Makbul Sab Kaginelli, Haunsbhavi Road, 00, Byadgi, Byadgi"
KA-ENT-000123,,KALABURAGI,17.3297,76.82,585106.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",14/07/2021,"SHOP NO 160, MG ROAD BADEPUR COLONY, KALBURAGI, SHOP NO 160, KALBURAGI, KALBURAGI"
KA-ENT-000124,,BELAGAVI,15.8497,74.4977,591123.0,13999,13,Manufacture of other textiles/textile products n.e.c.,14/07/2021,"Radhapurpeth Ramdurg, Siddaram, 50/1 Radhapur peth ,Ramdurg, Radhapurpeth Ramdurg, 50/1, Ramdurg"
KA-ENT-000125,,BENGALURU (RURAL),13.1986,77.7066,562135.0,13999,13,Manufacture of other textiles/textile products n.e.c.,28/06/2022,"4839, ABDUL SATTAR BUILDING, RAHAMATH NAGARA, 4839, WARD NO. 23, VIJAYAPURA"
KA-ENT-000126,,BENGALURU (URBAN),12.9716,77.5946,560050.0,13949,13,Manufacture of other cordage or rope n.e.c.,28/06/2022,"NO.108, 1ST FLOOR, 80FEET MAIN ROAD,SEETHA CIRCLE, NO.108, -----, BANGALORE"
KA-ENT-000127,,MYSURU,12.2958,76.6394,571311.0,13133,13,Finishing of wool and blended wool textiles.,30/06/2022,"02, ANANDA, HADAJANA, 02, HADAJANA, MYSORE"
KA-ENT-000128,,BALLARI,15.1394,76.9214,583120.0,10719,10,Manufacture of other bakery products n.e.c.,28/12/2021,"Ward No.03, Balaji Camp, Kurugod Road, Ward No.03, Kurugod, Ballari"
KA-ENT-000129,,TUMAKURU,13.3379,77.1173,572201.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",22/10/2021,"#283, Manjunatha nagara, Halepalya post, #283, Tiptur, Tiptur"
KA-ENT-000130,,BENGALURU (URBAN),12.9716,77.5946,560023.0,10797,10,"Manufacture of vitaminised high protein flour, frying of dal and other cereals",28/12/2021,"NO 06, 11TH CROSS, BENGALURU, NO 06, K P AGRAHARA, BENGALURU"
KA-ENT-000131,,DHARWAD,15.4589,75.0078,580011.0,10719,10,Manufacture of other bakery products n.e.c.,28/06/2022,"SMT SUNITHA SINNUR, SHOP NO.55 , 5TH MAIN ROAD, KIADB BELUR, SMT SUNITHA SINNUR, DHARWAD, DHARWAD"
KA-ENT-000132,,DHARWAD,15.4589,75.0078,580030.0,10719,10,Manufacture of other bakery products n.e.c.,26/12/2021,"PLOT NO 191, GAMANAGATTI INDUSTRIAL ESTATE, NA, PLOT NO 191, NA, HUBLI"
KA-ENT-000133,,BELAGAVI,15.8497,74.4977,591241.0,23955,23,Manufacture of hume pipes and other pre-fabricated structural components of cement and/or concrete for building or civil engineering,20/10/2021,"2200 MAHADEV GALLI, BORAGALE BOL, NIPANI, 2200 MAHADEV GALLI, NIPANI, NIPANI"
KA-ENT-000134,,BELAGAVI,15.8497,74.4977,591226.0,10304,10,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",20/10/2021,"Ap karoshi, KORAVI, Hukkeri, Ap karoshi, Chikkodi, Chikkodi"
KA-ENT-000135,,SHIVAMOGGA,13.9299,75.5681,577205.0,10401,10,Manufacture of hydrogenated oil and vanaspati ghee,16/12/2021,"79, PRAKRTHI THAILA, ward 26 khb colony MIG gopal, 79, 79, SHIMOGA"
KA-ENT-000136,,BELAGAVI,15.8497,74.4977,591126.0,10504,10,"Manufacture of cream, butter, cheese, curd, ghee, khoya etc.",27/06/2022,"322, YADRAVI, BETSUR, 322, PARASAGOUDA, BELGAUM"
KA-ENT-000137,,SHIVAMOGGA,13.9299,75.5681,577413.0,10611,10,Flour milling,27/06/2022,"145, FLOUR MILL DWARAHALLI, MAIN ROAD, 145, SORABA, ANAVATTI"
KA-ENT-000138,,SHIVAMOGGA,13.9299,75.5681,577202.0,13996,13,Manufacture of wadding of textile materials and articles of wadding such as sanitary napkins and tampoons,23/04/2022,"00, 00, gandhi bazar, 00, cenema road, shimogga"
KA-ENT-000139,,BENGALURU (RURAL),13.1986,77.7066,561203.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",23/04/2022,"257, Dargajoghalli, Doddaballapur, Bangalore Rural, 257, -, Bangalore Rural"
KA-ENT-000140,,BELAGAVI,15.8497,74.4977,590006.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",18/10/2021,"63, BHANDUR GALLI, TILAKWADI, 63, ANGOL, BEELGAUM"
KA-ENT-000141,,BENGALURU (URBAN),12.9716,77.5946,560057.0,25999,25,Manufacture of other fabricated metal products n.e.c.,30/06/2022,"#23, BHUMIKA COMPLEX, HESARGOTTA MAIN ROAD, #23, CHIKKASANDRA, BANGALORE"
KA-ENT-000142,,KOPPAL,15.3504,76.1549,583229.0,23109,23,"Manufacture of other glassware/ glass proudcts: articles of glass used in construction such as glass blocks; clock or watch glasses, optical glass and optical glass elements not optically worked; and other glass products (including glass beads) n.e.c",26/12/2021,"WARD 03, 265, BEVINAHAL GRAM PANCHAYAT, WARD 03, NAGANAKAL, KARATAGI"
KA-ENT-000143,,BELAGAVI,15.8497,74.4977,591115.0,13124,13,"Weaving, manufacturing of man-made fiber and man-made mixture fabrics.",21/07/2021,"46/B, Rudrappa B Inchal, Goutan, 46/B, Kittur, Kittur"
KA-ENT-000144,,BELAGAVI,15.8497,74.4977,590016.0,10301,10,Sun-drying of fruit and vegetables,21/07/2021,"PLOT NO.27, BELAGAVI CONTRACT FARMING FARMERS ORGANIZATION PRO, AUTONAGAR, KIADB, KANABARAGI, PLOT NO.27, 1, BELAGAVI"
KA-ENT-000145,,BELAGAVI,15.8497,74.4977,591117,10309,10,Preservation of fruit and vegetables n.e.c.,14/04/2021,"3654, GANDHI NAGAR, NEAR B C M HOSTEL, 3654, GANDHI NAGAR, MUNAVALLI"
KA-ENT-000146,,BAGALKOT,16.1833,75.7,587125,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",14/04/2021,"15, HOSAPIT ONI, K E B ROAD ILKAL, 15, WARD NO 04, ILKAL"
KA-ENT-000147,,BENGALURU (RURAL),13.1986,77.7066,560079.0,13999,13,Manufacture of other textiles/textile products n.e.c.,23/01/2021,"108 3rd main 2nd cro, HVR layout, Housing bord, 108 3rd main 2nd cro, 1st, Bangalore"
KA-ENT-000148,,DHARWAD,15.4589,75.0078,580024.0,13991,13,Embroidery work and making of laces and fringes,23/01/2021,"H NO 154, 3RD CROSS, SAHADEV NAGAR, H NO 154, NEAR ESSAR PETROL PUMP, HUBLI"
KA-ENT-000149,,MYSURU,12.2958,76.6394,571107.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",24/12/2021,"#123, SHIVA PRAKASH K R, GOVERNMENT SCHOOL ROAD, #123, KASABA, PERIYAPATNA"
KA-ENT-000150,,UTTAR KANNAD,14.8013,74.1288,581359.0,13999,13,Manufacture of other textiles/textile products n.e.c.,24/12/2021,"164, KANNUPAL, KANNUPAL, 164, ANGOD, YELLAPUR"
KA-ENT-000151,,UDUPI,13.3409,74.7421,576117.0,23960,23,"Cutting, shaping and finishing of stone",20/09/2021,"GROUND FLOOR, DURGADAYA, KUKKUNDOOR, GROUND FLOOR, KUKKUNDOOR POST, KARKALA"
KA-ENT-000152,,BENGALURU (URBAN),12.9716,77.5946,560079.0,10304,10,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",29/10/2020,"1037, SVN ENTERPRISES, VRUSHABHAVATHINAGAR, 1037, 4TH CROSS SANNAKKIBAYLU, BANGALORE"
KA-ENT-000153,,KOPPAL,15.3504,76.1549,583227.0,10612,10,Rice milling,22/01/2021,"WARD NO 6, MEHABOOB NAGAR, MEHABOOB NAGAR, WARD NO 6, GANGAVATI, GANGAVATI"
KA-ENT-000154,,BENGALURU (URBAN),12.9716,77.5946,560096.0,25999,25,Manufacture of other fabricated metal products n.e.c.,26/12/2021,"Old No.118,New No.10, 0, 1st main road,1st Cross, Old No.118,New No.10, Nandini Layout Post, Bengaluru"
KA-ENT-000155,,HASSAN,13.0068,76.1004,573225.0,10503,10,Manufacture of baby milk foods,27/12/2021,"H ALADAHALLI, H ALADAHALLI, SHANTHIGRAMA HYOBALI, H ALADAHALLI, HASSAN, HASSAN"
KA-ENT-000156,,BENGALURU (URBAN),12.9716,77.5946,562149.0,13112,13,Preparation and spinning of silk fiber including blended* silk,23/02/2022,"No.50, Sy 171/2, BUDEN SAB PALYA, No.50, 0, BENGALURU"
KA-ENT-000157,,DAKSHIN KANNAD,12.9141,74.856,574239.0,16213,16,Manufacture of flush doors and other boards or panels,23/02/2022,"I-612, SHRI NIDHI SANKIRNA, GUTHIGAR, I-612, SULLIA, SULLIA"
KA-ENT-000158,,MYSURU,12.2958,76.6394,571101.0,13999,13,Manufacture of other textiles/textile products n.e.c.,20/10/2021,"No 1, Shree ranga fashion, MM ROAD, No 1, Bannur, Bannur"
KA-ENT-000159,,DAVANGERE,14.4644,75.9218,577003.0,10619,10,Other grain milling and processing n.e.c.,28/06/2022,"NO. 630/9, 0, AVARAGERE CROSS ROAD, NO. 630/9, ASST NO. 128/123, DAVANAGERE"
KA-ENT-000160,,RAICHUR,16.212,77.3439,584101.0,10209,10,"Production, processing and preservation of other fish products n.e.c.",17/02/2022,"NO 1491/1 &1492/, OFFICE OF ASSISTANT DIRECTOR OF FISHERIES, TANK BOUND ROAD, NO 1491/1 &1492/, GOAL MARKET STATION AREA, RAICHUR"
KA-ENT-000161,,SHIVAMOGGA,13.9299,75.5681,577201.0,25920,25,Machining; treatment and coating of metals,22/06/2022,"No. E.B.P. 28, SRI YALLAMMA INDUSTRIES, SAGAR ROAD, No. E.B.P. 28, INDUSTRIAL ESTATE, SHIMOGA"
KA-ENT-000162,,MYSURU,12.2958,76.6394,571130.0,10201,10,Sun-drying of fish,20/06/2022,"Sagarakatte, Maramma Temple Bedi, S Hemmanahalli, Sagarakatte, Ramanahalli, Mysore"
KA-ENT-000163,,BENGALURU (URBAN),12.9716,77.5946,560040.0,10797,10,"Manufacture of vitaminised high protein flour, frying of dal and other cereals",28/09/2021,"NO.1, NO.1, 2ND CROSS,9TH D MAIN, NO.1, NEAR GOVT.SCHOOL, BANGALORE"
KA-ENT-000164,,UTTAR KANNAD,14.8013,74.1288,581440.0,10201,10,Sun-drying of fish,28/09/2021,"TARIBAGIL, TARIBAGIL, TARIBAGIL, TARIBAGIL, TARIBAGIL, KUMTA"
KA-ENT-000165,,BENGALURU (URBAN),12.9716,77.5946,560016.0,10409,10,"Manufacture of other vegetable oil, animal oil and fats n.e.c",28/09/2021,"NO.14, SHIRIDI SREE SAI NILAYA, NEAR NAGA SAI BABA TEMPLE, NO.14, 12TH CROSS ROAD, A NARAYANAPURA"
KA-ENT-000166,,DAKSHIN KANNAD,12.9141,74.856,574214.0,10306,10,"Manufacture of pickles, chutney etc.",25/02/2022,"D.NO.1-366/5, DURGA NAGARA, LAILA POST, D.NO.1-366/5, KANNAJE, BELTHANGADY"
KA-ENT-000167,,RAICHUR,16.212,77.3439,584136.0,23954,23,Manufacture of R.C.C. bricks and blocks,27/04/2022,"Sy.No.395, Athanur Village, athnur, Sy.No.395, sirwar, sirwar"
KA-ENT-000168,,DAKSHIN KANNAD,12.9141,74.856,574213.0,13139,13,Other activities relating to finishing of textile n.e.c.,28/12/2021,"4-203, SYED MANZIL, N M ROAD, 4-203, BELVAI, MOODBIDRI"
KA-ENT-000169,,UDUPI,13.3409,74.7421,576210.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",28/12/2021,"1-97, Mathruchaya, Bennekudru, 1-97, Kumragodu, Udupi"
KA-ENT-000170,,BENGALURU (URBAN),12.9716,77.5946,562130.0,23960,23,"Cutting, shaping and finishing of stone",28/12/2021,"SY. NO. 33/3, YALACHAGUPPE VILLAGE, BANGALORE SOUTH TALUK, SY. NO. 33/3, MAGADI MAIN ROAD, BANGALORE"
KA-ENT-000171,,KALABURAGI,17.3297,76.82,585306.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",30/06/2022,"GUNDALSETH TANDA, GUNDALSETH TANDA, HASARGUNDAGI, GUNDALSETH TANDA, GUNDALSETH TANDA, KALABURAGI"
KA-ENT-000172,,BENGALURU (RURAL),13.1986,77.7066,562107.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",23/02/2022,"Katha No 280/4/3, Manjunatha Bakery, Hosur main road, Katha No 280/4/3, Guddati gate, Attibele"
KA-ENT-000173,,DAVANGERE,14.4644,75.9218,577601.0,10611,10,Flour milling,28/12/2021,"FLAT NO 14A, KIADB HANGAVADI INDUSTRIAL AREA, KIADB, FLAT NO 14A, 0, HARIHAR"
KA-ENT-000174,,BAGALKOT,16.1833,75.7,587103.0,10301,10,Sun-drying of fruit and vegetables,22/10/2021,"SECTOR NO 47, PLOT NO 19, NAVANAGAR, SECTOR NO 47, NAVANAGAR, BAGALKOT"
KA-ENT-000175,,BENGALURU (RURAL),13.1986,77.7066,561204.0,10309,10,Preservation of fruit and vegetables n.e.c.,22/10/2021,"1, Madhure Hobli, Muppadighatta, 1, 2, Bangalore Rural"
KA-ENT-000176,,BAGALKOT,16.1833,75.7,587116.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",22/10/2021,"H NO:402, KOPPA S.K. VILLAGE, KOPPA S.K. VILLAGE, H NO:402, TALUK: BILAGI, DIST: BAGALKOTE"
KA-ENT-000177,,MYSURU,12.2958,76.6394,570009.0,10303,10,Radiation preservation of fruit and vegetables,27/04/2022,"Janathanagara, Na, Sahukar channaiah road, Janathanagara, Janathanagara, Mysore"
KA-ENT-000178,,BENGALURU (URBAN),12.9716,77.5946,560026.0,13991,13,Embroidery work and making of laces and fringes,27/04/2022,"19/1,, 2ND MAIN, BYATARAYANAPURA NEW EXTENSION, 19/1,, M.M.ROAD, BENGALURU"
KA-ENT-000179,,KOLAR,13.1359,78.1294,563116.0,23921,23,Manufacture of bricks,27/04/2022,"197, BEHIND NSB PETROL BUNK, KGF ROAD, 197, N/A, BETHAMANGALA"
KA-ENT-000180,,DHARWAD,15.4589,75.0078,580020.0,10617,10,"Manufacture of flour mixes and prepared blended flour and dough for bread, cakes, biscuits",30/06/2022,"85, -, GOOD SHED ROAD, 85, 1ST CROSS, KULKARNI HAKKAL, HUBLI"
KA-ENT-000181,,BENGALURU (URBAN),12.9716,77.5946,560058.0,16212,16,Manufacture of particle board and fibreboard including densified wood,30/06/2022,"NO588/822/30,, SRI GANESH VATIKA, 2ND CROSS NANDAGOKULA LAYOUT, NO588/822/30,, THIGALARAPALYA MAIN ROAD, BANGALORE"
KA-ENT-000182,,BENGALURU (URBAN),12.9716,77.5946,560072,25999,25,Manufacture of other fabricated metal products n.e.c.,29/09/2021,"NO.22, SREEGANDADAKAVALU, NEAR VIDYAVAYINISCHOOL, NO.22, ANNAPOORNESHWARI NAGAR, BANGALORE"
KA-ENT-000183,,BENGALURU (URBAN),12.9716,77.5946,560079,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",29/09/2021,"462,463, PAVITHRA PARADISE, Basaveshwaranagar, 462,463, 3rd Stage,3rd Block, Bengaluru"
KA-ENT-000184,,DHARWAD,15.4589,75.0078,580020.0,23921,23,Manufacture of bricks,10/12/2021,"2350&2351, Jagadaba complex, station road, 2350&2351, 2350, hubli"
KA-ENT-000185,,MYSURU,12.2958,76.6394,571302,16229,16,Manufacture of builders' carpentry and joinery n.e.c.,29/09/2021,"KEMPISIDDANA HUNDI, KEMPISIDDANA HUNDI, CHIKKAYANA CHITRA HOBLI, KEMPISIDDANA HUNDI, NANJANGUDU, MYSORE"
KA-ENT-000186,,MYSURU,12.2958,76.6394,570001.0,10792,10,"Coffee curing, roasting, grinding blending etc. and manufacturing of coffee products",21/07/2021,"NO.145-29, DELIGHT LODGE BUILDING, DEVARAJA MOHALLA, NO.145-29, SHIVARAMPET, MYSORE"
KA-ENT-000187,,RAICHUR,16.212,77.3439,584128.0,16299,16,Manufacture of other wood products n.e.c.,30/06/2022,"RUDRAMOUNESHWARA WOO, MAIN ROAD TIDIGOL, MAIN ROAD, RUDRAMOUNESHWARA WOO, TIDIGOL, SINDHANUR"
KA-ENT-000188,,SHIVAMOGGA,13.9299,75.5681,577401.0,16296,16,"Manufacture of articles made of palm leaf, dhak leaf, screw-pine leaf and khajoor leaf; articles of vegetables fibre etc,.",22/10/2021,"1, M D Manjeel, G M Road, 1, Neharu Nagar, Sagar"
KA-ENT-000189,,BENGALURU (URBAN),12.9716,77.5946,562106.0,13112,13,Preparation and spinning of silk fiber including blended* silk,22/10/2021,"NO 73, KUVEMPUNAGARA, KUVEMPUNAGARA, NO 73, SAMANDUR, ANEKAL"
KA-ENT-000190,,BALLARI,15.1394,76.9214,584143.0,23921,23,Manufacture of bricks,17/10/2021,"POTHNAL, POTHNAL, POTHNAL, POTHNAL, POTHNAL, MANVI"
KA-ENT-000191,,BENGALURU (RURAL),13.1986,77.7066,561203.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",22/02/2022,"#2033 DEVRAJ NAGAR, 19 WARD, DODDABALLPUR, #2033 DEVRAJ NAGAR, DODDABALLPUR, DODDABALLPUR"
KA-ENT-000192,,BENGALURU (URBAN),12.9716,77.5946,560074.0,13999,13,Manufacture of other textiles/textile products n.e.c.,22/02/2022,"-, G S V FASHION CORNER, NEAR VKIT COLLEGE, -, 4 KAMBA CIRCLE, BENGALURU"
KA-ENT-000193,,BENGALURU (URBAN),12.9716,77.5946,560064.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",25/04/2022,"1684, A S Raja building, 1 st main road, 1684, Yelahanka, Bangalore"
KA-ENT-000194,,DHARWAD,15.4589,75.0078,580030.0,10796,10,"Manufacture of papads, appalam and similar food products",25/11/2021,"Shop No.6, R.N Shetty Road, R.N Shetty Road, Shop No.6, Hubli, Hubli"
KA-ENT-000195,,RAICHUR,16.212,77.3439,584111.0,10612,10,Rice milling,25/11/2021,"ARKERA, RAJASHEKHAR NAYAK, ARKERA, ARKERA, ARKERA, DEODURGA"
KA-ENT-000196,,VIJAYAPURA,16.8302,75.71,586104.0,10801,10,Manufacture of cattle feed,27/07/2022,"10, SEVALAL BUILDING, YATNAL ROAD, 10, 4, BIJAPUR"
KA-ENT-000197,,BENGALURU (RURAL),13.1986,77.7066,561203.0,10307,10,Canning of fruits and vegetables,27/07/2022,"SREE MARUTI BANANA M, BB COMPLEX, Doddabalapur, SREE MARUTI BANANA M, O, Doddabalapur"
KA-ENT-000198,,BENGALURU (RURAL),13.1986,77.7066,562162.0,25933,25,"Manufacture of hand tools such as pliers, screwdrivers, press tools,blacksmiths’ tools, drills, punches, milling cutters etc.",27/07/2022,"NO, ,, DHANANJAYA LAYOUT, DOMBRAHALLI, NO, ,, BANGALORE"
KA-ENT-000199,,SHIVAMOGGA,13.9299,75.5681,577227.0,10409,10,"Manufacture of other vegetable oil, animal oil and fats n.e.c",23/01/2022,"., ., MAIN ROAD, ., B.BHEERANAHALLI POST, SHIMOGA"
KA-ENT-000200,,CHITRADURGA,14.2251,76.398,577541.0,10793,10,Processing of edible nuts,27/07/2022,"01, ST COLONY, NEAR TEMPLE, 01, CHIKKABENNURU, CHITRADURGA"
KA-ENT-000201,,DHARWAD,15.4589,75.0078,580001.0,23952,23,"Manufacture of articles articles of concrete, cement or artificial stone (tiles, bricks etc.)",13/01/2022,"KIADB, INDUSTRIAL, MUMMIGATTI, KIADB, MUMMIGATTI, DHARWAD"
KA-ENT-000202,,BENGALURU (URBAN),12.9716,77.5946,560083.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",18/05/2022,"Khatha no 612, Site no 31 House no 109/3, Banashankari layout, Khatha no 612, Anekal Taluk, Bangalore"
KA-ENT-000203,,BELAGAVI,15.8497,74.4977,591307.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",22/03/2022,"Ashraya Badavane, Gokak Tq Gokak, Gokak Tq Gokak, Ashraya Badavane, Ashraya Badavane, Gokak"
KA-ENT-000204,,BELAGAVI,15.8497,74.4977,591213.0,10308,10,Manufacture of potato flour & meals and prepared meals of vegetables,22/01/2022,"Ankali, Main road ankali, Ankali, Ankali, Ankali, Chikkodi"
KA-ENT-000205,,KALABURAGI,17.3297,76.82,585104.0,23921,23,Manufacture of bricks,27/07/2022,"SY NO 297/9, SRI PARVATI BRICKS, GULBARGA, SY NO 297/9, GULBARGA, GULBARGA"
KA-ENT-000206,,CHIKKAMAGALURU,13.3161,75.772,577548.0,16101,16,Sawing and planing of wood,28/12/2020,"NEAR LIC OFFICE, U B ROAD, U B ROAD, NEAR LIC OFFICE, KADUR, KADUR"
KA-ENT-000207,,KODAGU,12.4243,75.7382,571234.0,10792,10,"Coffee curing, roasting, grinding blending etc. and manufacturing of coffee products",28/12/2020,"22, KIADB INDUSTRIAL AREA, 01, 22, P2, KUDLUR"
KA-ENT-000208,,BELAGAVI,15.8497,74.4977,591120.0,23921,23,Manufacture of bricks,28/12/2020,"SY NO 19A, ZUNJAWAD KN, AGRICULTURE, SY NO 19A, KHANAPUR, KHANAPUR"
KA-ENT-000209,,RAMANAGARA,12.7157,77.2819,562112,23954,23,Manufacture of R.C.C. bricks and blocks,19/06/2021,"SY 668/4, RANGANATHA BADAVAN HAROHALLI, HAROHALLI, SY 668/4, 1, HAROHALLI"
KA-ENT-000210,,SHIVAMOGGA,13.9299,75.5681,577201.0,23952,23,"Manufacture of articles articles of concrete, cement or artificial stone (tiles, bricks etc.)",16/03/2021,"Nethaji Cercle, Nethaji Cercle, Gopala Main Road, Nethaji Cercle, MAIN ROAD, SHIMOGA"
KA-ENT-000211,,BALLARI,15.1394,76.9214,583121.0,10612,10,Rice milling,16/03/2021,"297B/298B, Sri Ananthalakshmi Rice Industries, Sindhanur Road, 297B/298B, INDUDTRIAL AREA, Siruguppa"
KA-ENT-000212,,SHIVAMOGGA,13.9299,75.5681,577203.0,16296,16,"Manufacture of articles made of palm leaf, dhak leaf, screw-pine leaf and khajoor leaf; articles of vegetables fibre etc,.",29/08/2021,"NO, MAIN ROAD, MAIN ROAD, NO, NO, SHIMOGA"
KA-ENT-000213,,BELAGAVI,15.8497,74.4977,590016.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",29/08/2021,"738, KIADB INDUSTRIAL AREA, MAIN ROAD, 738, #, BELAGAVI"
